submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr,split_order,split_options,chosen_option_ind,chosen_option
452,32,NA,baseline,NA,111266,1692826352600,1692826241334,female,6,English,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the music is great tonight.,38514,1,,,4,competitor_prejacent
456,40,"none, thank you!",too_much,Graduated High-school,96306,1692826499281,1692826402975,female,6,english,"Kim does not like parties.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.","Kim does not like parties.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.",distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann’s decorations led to a power outage in the house.,31353,1,,,4,target_prejacent
462,26,NA,too_little,Graduated High-school,203357,1692826644336,1692826440979,male,6,English,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not know what happened.,47524,1,,,4,target_prejacent
478,29,None,baseline,Graduated High-school,136228,1692826875963,1692826739735,male,6,English,Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.,Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,53156,2,,,3,target_prejacent
500,60,none,marked,Higher degree,176829,1692861762548,1692861585719,male,6,English,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,69684,1,,,4,target_prejacent
517,42,NA,baseline,Graduated High-school,212965,1692861857600,1692861644635,male,6,English,the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,35666,1,,,4,target_prejacent
516,33,NA,irrelevant,Higher degree,203468,1692861844703,1692861641235,male,6,NA,Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.|the party is coming to an end.,Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.|the party is coming to an end.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the music is great tonight.,7234,1,,,3,competitor_prejacent
522,52,NA,too_little,Higher degree,240661,1692861892980,1692861652319,female,6,English,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,8151,1,,,1,competitor_prejacent
528,38,NA,too_little,Higher degree,167429,1692862095393,1692861927964,female,6,English,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the party is coming to an end.,47877,1,,,1,distractor_1_prejacent
530,44,NA,irrelevant,Graduated College,168202,1692862411350,1692862243148,female,6,English,the party is coming to an end.|Kim does not like parties.|the music is great tonight.|Kim does not want to talk about the lights.,the party is coming to an end.|Kim does not like parties.|the music is great tonight.|Kim does not want to talk about the lights.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,23939,2,,,4,target_prejacent
531,26,None,too_much,Graduated College,178071,1692862301842,1692862123771,male,6,English,the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.|Kim does not like parties.,the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.|Kim does not like parties.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,32176,1,,,2,target_prejacent
588,22,NA,irrelevant,Graduated College,65352,1693490438983,1693490373631,male,6,english,the lights turned off.|Kim does not like parties.|Kim does not know what happened.|the party is coming to an end.,the lights turned off.|Kim does not like parties.|Kim does not know what happened.|the party is coming to an end.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,12679,2,,,1,competitor_prejacent
638,30,NA,baseline,Graduated College,53145,1693491305069,1693491251924,female,6,english,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,12237,1,,,1,competitor_prejacent
651,21,Nope I like sloths,too_little,Graduated High-school,135551,1693815946301,1693815810750,other,6,English,Kim does not know what happened.|Kim does not like parties.|the lights turned off.|the party is coming to an end.,Kim does not know what happened.|Kim does not like parties.|the lights turned off.|the party is coming to an end.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,27018,1,,,3,competitor_prejacent
654,49,thanks,marked,Graduated High-school,103454,1693816659559,1693816556105,male,6,english,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,28928,1,,,2,competitor_prejacent
667,73,No comment,irrelevant,Higher degree,282136,1693818023989,1693817741853,male,6,english,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann overloaded the energy grid and the lights went off.,52251,1,,,1,target_prejacent
682,31,NA,too_little,Higher degree,118719,1693818688978,1693818570259,female,6,"English, Cantonese","Kim does not like parties.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.","Kim does not like parties.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann’s decorations led to a power outage in the house.,40202,1,,,3,target_prejacent
688,38,NA,marked,Graduated High-school,93744,1693818863414,1693818769670,female,6,English,the music is great tonight.|Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.,the music is great tonight.|Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,34707,1,,,4,target_prejacent
701,70,none,marked,Graduated High-school,98221,1693819512722,1693819414501,female,6,english,Ann switched off the lights.|the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,Ann switched off the lights.|the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,18263,2,,,1,competitor_prejacent
712,63,Thank you,baseline,Graduated High-school,106872,1693819809669,1693819702797,female,6,English,Kim does not like parties.|the party is coming to an end.|the music is great tonight.|Kim does not want to talk about the lights.,Kim does not like parties.|the party is coming to an end.|the music is great tonight.|Kim does not want to talk about the lights.,distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the music is great tonight.,25272,1,,,3,competitor_prejacent
724,71,None,too_little,Higher degree,189864,1693820056864,1693819867000,male,6,English,the party is coming to an end.|Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|Kim does not like parties.,the party is coming to an end.|Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|Kim does not like parties.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann overloaded the energy grid and the lights went off.,35272,1,,,2,target_prejacent
730,23,N/A,baseline,Graduated High-school,118159,1693820183758,1693820065599,male,6,English,the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.|the lights turned off.,the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.|the lights turned off.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not know what happened.,38307,1,,,3,target_prejacent
768,62,NA,irrelevant,Graduated High-school,117453,1693821215137,1693821097684,female,6,English,the party is coming to an end.|Ann unintentionally did something that caused the lights to turn off.|Kim does not like parties.|Ann switched off the lights.,the party is coming to an end.|Ann unintentionally did something that caused the lights to turn off.|Kim does not like parties.|Ann switched off the lights.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,39286,1,,,4,competitor_prejacent
784,39,NA,marked,Graduated High-school,57539,1693821581618,1693821524079,male,6,English,the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.,the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,17726,1,,,3,target_prejacent
790,75,none,too_much,Higher degree,123259,1693821813876,1693821690617,male,6,English,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,32704,1,,,3,target_prejacent
436,30,NA,baseline,Higher degree,66748,1692802400555,1692802333807,female,5,English,John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John already had a driver’s license.,John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John already had a driver’s license.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,23232,1,,,1,target_prejacent
451,44,NA,marked,Graduated College,126942,1692826351521,1692826224579,male,5,english,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.","John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.",target_prejacent|competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",44413,1,,,2,competitor_prejacent
482,24,NA,baseline,Graduated High-school,182332,1692826922328,1692826739996,female,5,English,Mika and John are planning a vacation together.|John already had a driver’s license.|John is a big fan of automotive vehicles.|John passed the test.,Mika and John are planning a vacation together.|John already had a driver’s license.|John is a big fan of automotive vehicles.|John passed the test.,distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,27705,1,,,4,target_prejacent
493,21,NA,too_little,Graduated High-school,108167,1692861736493,1692861628326,male,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,28454,1,,,3,target_prejacent
512,49,NA,too_much,Graduated College,175284,1692861822958,1692861647674,female,5,English,"John messed up his driver’s test.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","John messed up his driver’s test.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,36560,2,,,1,target_prejacent
530,44,NA,too_little,Graduated College,168202,1692862411350,1692862243148,female,5,English,Mika and John are planning a vacation together.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|John took the test.,Mika and John are planning a vacation together.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|John took the test.,distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not know the results of the test yet.,45087,1,,,2,target_prejacent
532,43,NA,marked,Graduated High-school,1197821,1692862809978,1692861612157,female,5,English,John already had a driver’s license.|John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,John already had a driver’s license.|John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,21226,1,,,2,target_prejacent
574,48,NA,too_much,Graduated College,113750,1693490109665,1693489995915,male,5,English,"Mika and John are planning a vacation together.|John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","Mika and John are planning a vacation together.|John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",27039,1,,,4,competitor_prejacent
579,73,Thanks,too_little,Graduated High-school,126102,1693490158754,1693490032652,male,5,English,"John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.","John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.",competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",43192,1,,,1,competitor_prejacent
614,26,NA,too_much,Graduated High-school,152754,1693490528412,1693490375658,male,5,English,"Mika and John are planning a vacation together.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|John messed up his driver’s test.","Mika and John are planning a vacation together.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|John messed up his driver’s test.",distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,59081,1,,,4,target_prejacent
620,74,none,marked,Graduated College,136613,1693490568478,1693490431865,female,5,English,"John stopped the car intentionally, e.g., by stepping on the brake pedal.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|Mika and John are planning a vacation together.","John stopped the car intentionally, e.g., by stepping on the brake pedal.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|Mika and John are planning a vacation together.",competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",26970,1,,,1,competitor_prejacent
631,42,None,irrelevant,Graduated High-school,300468,1693490687796,1693490387328,male,5,English,"John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John messed up his driver’s test.","John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John messed up his driver’s test.",competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",60576,1,,,1,competitor_prejacent
618,35,No additional comments.,too_much,Graduated College,132255,1693490548380,1693490416125,male,5,"English, Dutch","John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.","John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.",target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,69994,1,,,1,target_prejacent
657,59,NA,marked,Graduated High-school,301715,1693816734018,1693816432303,female,5,English,John is a big fan of automotive vehicles.|John passed the test.|Mika and John are planning a vacation together.|John already had a driver’s license.,John is a big fan of automotive vehicles.|John passed the test.|Mika and John are planning a vacation together.|John already had a driver’s license.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,43829,2,,,2,target_prejacent
664,45,NA,too_little,Graduated High-school,365743,1693817524038,1693817158295,male,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",40562,1,,,4,competitor_prejacent
672,32,NA,baseline,Graduated High-school,164524,1693818331172,1693818166648,male,5,English,John passed the test.|John is a big fan of automotive vehicles.|John already had a driver’s license.|Mika and John are planning a vacation together.,John passed the test.|John is a big fan of automotive vehicles.|John already had a driver’s license.|Mika and John are planning a vacation together.,target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,31386,1,,,1,target_prejacent
681,28,NA,irrelevant,Graduated College,97949,1693818643894,1693818545945,female,5,English,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.|John and Mika just had great coffee.,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.|John and Mika just had great coffee.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John and Mika just had great coffee.,33111,1,,,4,competitor_prejacent
699,29,n/a,too_little,Graduated College,144752,1693819373237,1693819228485,male,5,English,"Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.","Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.",distractor_2_prejacent|competitor_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",19999,1,,,3,target_prejacent
717,21,NA,too_much,Graduated High-school,53501,1693819916753,1693819863252,female,5,English,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John took the test.|Mika does not know the results of the test yet.,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John took the test.|Mika does not know the results of the test yet.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not know the results of the test yet.,14921,1,,,4,target_prejacent
719,33,NA,marked,Graduated High-school,137471,1693819925277,1693819787806,male,5,English,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",39329,2,,,4,competitor_prejacent
739,41,NA,marked,Graduated High-school,99881,1693820441137,1693820341256,female,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",38040,1,,,3,target_prejacent
742,21,NA,marked,Graduated High-school,100230,1693820519882,1693820419652,male,5,English,"John is a big fan of automotive vehicles.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.","John is a big fan of automotive vehicles.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",36927,1,,,4,target_prejacent
746,28,NA,irrelevant,Graduated College,258333,1693820649000,1693820390667,female,5,English,John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not want to talk about John’s driver’s test.,33500,2,,,2,target_prejacent
787,54,NA,baseline,Graduated High-school,118113,1693821724695,1693821606582,male,5,english,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not know the results of the test yet.|John took the test.,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not know the results of the test yet.|John took the test.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not know the results of the test yet.,47331,1,,,3,target_prejacent
792,43,NA,baseline,Graduated High-school,120565,1693822154106,1693822033541,male,5,English,John already had a driver’s license.|Mika and John are planning a vacation together.|John passed the test.|John is a big fan of automotive vehicles.,John already had a driver’s license.|Mika and John are planning a vacation together.|John passed the test.|John is a big fan of automotive vehicles.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,26877,1,,,3,target_prejacent
439,55,NA,irrelevant,Graduated College,173479,1692802678689,1692802505210,female,4,English,Sam does not want to talk about it.|Brandon’s partner organized the party.|Brandon’s house has a nice garden.|Sam is a vegetarian.,Sam does not want to talk about it.|Brandon’s partner organized the party.|Brandon’s house has a nice garden.|Sam is a vegetarian.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,Brandon’s house has a nice garden.,25633,2,,,3,competitor_prejacent
460,29,NA,irrelevant,Graduated High-school,130132,1692826598957,1692826468825,male,4,English,the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|Brandon’s partner organized the party.|the food was not very good.|Sam is a vegetarian.,the extravagant taste of the dishes reminded me of a fusion between salt-free vegan cuisine and a child’s cooking experiments.|Brandon’s partner organized the party.|the food was not very good.|Sam is a vegetarian.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Sam meant with their utterance?,FALSE,the food was not very good.,34726,1,,,3,target_prejacent
