submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr
478,29,None,baseline,Graduated High-school,136228,1692826875963,1692826739735,male,6,English,Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.,Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,53156,2
500,60,none,marked,Higher degree,176829,1692861762548,1692861585719,male,6,English,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,69684,1
517,42,NA,baseline,Graduated High-school,212965,1692861857600,1692861644635,male,6,English,the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,35666,1
507,28,NA,too_much,Graduated High-school,81214,1692861801636,1692861720422,male,6,NA,"Kim does not like parties.|the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|Ann’s decorations led to a power outage in the house.","Kim does not like parties.|the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|Ann’s decorations led to a power outage in the house.",distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,"Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.",27203,1
516,33,NA,irrelevant,Higher degree,203468,1692861844703,1692861641235,male,6,NA,Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.|the party is coming to an end.,Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.|the party is coming to an end.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the music is great tonight.,7234,1
522,52,NA,too_little,Higher degree,240661,1692861892980,1692861652319,female,6,English,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,8151,1
521,66,I didn't see a place to pick an animal. I put cat to get through study.,baseline,Graduated College,309150,1692861891865,1692861582715,female,6,English,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann overloaded the energy grid and the lights went off.,37935,1
528,38,NA,too_little,Higher degree,167429,1692862095393,1692861927964,female,6,English,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,the party is coming to an end.|Kim does not like parties.|the lights turned off.|Kim does not know what happened.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the party is coming to an end.,47877,1
530,44,NA,irrelevant,Graduated College,168202,1692862411350,1692862243148,female,6,English,the party is coming to an end.|Kim does not like parties.|the music is great tonight.|Kim does not want to talk about the lights.,the party is coming to an end.|Kim does not like parties.|the music is great tonight.|Kim does not want to talk about the lights.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,23939,2
531,26,None,too_much,Graduated College,178071,1692862301842,1692862123771,male,6,English,the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.|Kim does not like parties.,the party is coming to an end.|Kim does not want to talk about the lights.|the music is great tonight.|Kim does not like parties.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,32176,1
551,41,thank you,too_much,Graduated College,106241,1693489993343,1693489887102,male,6,English,Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.,Ann switched off the lights.|Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,53886,1
569,30,NA,baseline,Graduated College,181205,1693490057500,1693489876295,male,6,english,the lights turned off.|Kim does not know what happened.|the party is coming to an end.|Kim does not like parties.,the lights turned off.|Kim does not know what happened.|the party is coming to an end.|Kim does not like parties.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not know what happened.,30204,1
585,30,NA,baseline,Graduated College,44816,1693490402020,1693490357204,female,6,English,Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.,Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,12526,1
588,22,NA,irrelevant,Graduated College,65352,1693490438983,1693490373631,male,6,english,the lights turned off.|Kim does not like parties.|Kim does not know what happened.|the party is coming to an end.,the lights turned off.|Kim does not like parties.|Kim does not know what happened.|the party is coming to an end.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,12679,2
600,22,NA,too_much,Graduated College,96048,1693490463902,1693490367854,female,6,English,"the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|Ann’s decorations led to a power outage in the house.|Kim does not like parties.","the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.|Ann’s decorations led to a power outage in the house.|Kim does not like parties.",distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann’s decorations led to a power outage in the house.,37024,1
615,68,none,marked,Graduated High-school,159979,1693490534507,1693490374528,male,6,english,"Kim does not like parties.|Ann’s decorations led to a power outage in the house.|the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.","Kim does not like parties.|Ann’s decorations led to a power outage in the house.|the party is coming to an end.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.",distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann’s decorations led to a power outage in the house.,45369,1
638,30,NA,baseline,Graduated College,53145,1693491305069,1693491251924,female,6,english,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,12237,1
651,21,Nope I like sloths,too_little,Graduated High-school,135551,1693815946301,1693815810750,other,6,English,Kim does not know what happened.|Kim does not like parties.|the lights turned off.|the party is coming to an end.,Kim does not know what happened.|Kim does not like parties.|the lights turned off.|the party is coming to an end.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,27018,1
654,49,thanks,marked,Graduated High-school,103454,1693816659559,1693816556105,male,6,english,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,the party is coming to an end.|Ann switched off the lights.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,28928,1
667,73,No comment,irrelevant,Higher degree,282136,1693818023989,1693817741853,male,6,english,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|the party is coming to an end.|Kim does not like parties.,target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann overloaded the energy grid and the lights went off.,52251,1
682,31,NA,too_little,Higher degree,118719,1693818688978,1693818570259,female,6,"English, Cantonese","Kim does not like parties.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.","Kim does not like parties.|the party is coming to an end.|Ann’s decorations led to a power outage in the house.|Ann set up many fun electronic gadgets for her party, forgetting that a regular house might not support a thousand feet of lights.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann’s decorations led to a power outage in the house.,40202,1
688,38,NA,marked,Graduated High-school,93744,1693818863414,1693818769670,female,6,English,the music is great tonight.|Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.,the music is great tonight.|Kim does not like parties.|the party is coming to an end.|Kim does not want to talk about the lights.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,34707,1
701,70,none,marked,Graduated High-school,98221,1693819512722,1693819414501,female,6,english,Ann switched off the lights.|the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,Ann switched off the lights.|the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,18263,2
702,34,NA,marked,Graduated College,112362,1693819535676,1693819423314,female,6,English,Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.|the party is coming to an end.,Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.|the party is coming to an end.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,30359,1
704,31,NA,irrelevant,Graduated High-school,54730,1693819555686,1693819500956,male,6,english,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,the lights turned off.|the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.,competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,14645,2
712,63,Thank you,baseline,Graduated High-school,106872,1693819809669,1693819702797,female,6,English,Kim does not like parties.|the party is coming to an end.|the music is great tonight.|Kim does not want to talk about the lights.,Kim does not like parties.|the party is coming to an end.|the music is great tonight.|Kim does not want to talk about the lights.,distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the music is great tonight.,25272,1
724,71,None,too_little,Higher degree,189864,1693820056864,1693819867000,male,6,English,the party is coming to an end.|Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|Kim does not like parties.,the party is coming to an end.|Ann overloaded the energy grid and the lights went off.|Ann’s house is for sale.|Kim does not like parties.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann overloaded the energy grid and the lights went off.,35272,1
730,23,N/A,baseline,Graduated High-school,118159,1693820183758,1693820065599,male,6,English,the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.|the lights turned off.,the party is coming to an end.|Kim does not like parties.|Kim does not know what happened.|the lights turned off.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not know what happened.,38307,1
741,58,I have none,too_much,Graduated College,139639,1693820486053,1693820346414,male,6,English,Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.,Ann unintentionally did something that caused the lights to turn off.|the party is coming to an end.|Kim does not like parties.|Ann switched off the lights.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,72714,1
755,28,NA,too_little,Graduated College,63459,1693821025007,1693820961548,female,6,English,the lights turned off.|Kim does not like parties.|the party is coming to an end.|Kim does not know what happened.,the lights turned off.|Kim does not like parties.|the party is coming to an end.|Kim does not know what happened.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,the lights turned off.,15783,1
768,62,NA,irrelevant,Graduated High-school,117453,1693821215137,1693821097684,female,6,English,the party is coming to an end.|Ann unintentionally did something that caused the lights to turn off.|Kim does not like parties.|Ann switched off the lights.,the party is coming to an end.|Ann unintentionally did something that caused the lights to turn off.|Kim does not like parties.|Ann switched off the lights.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann switched off the lights.,39286,1
784,39,NA,marked,Graduated High-school,57539,1693821581618,1693821524079,male,6,English,the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.,the party is coming to an end.|Kim does not like parties.|Ann unintentionally did something that caused the lights to turn off.|Ann switched off the lights.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Ann unintentionally did something that caused the lights to turn off.,17726,1
790,75,none,too_much,Higher degree,123259,1693821813876,1693821690617,male,6,English,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,the party is coming to an end.|Kim does not like parties.|Kim does not want to talk about the lights.|the music is great tonight.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Kim meant with their utterance?,FALSE,Kim does not want to talk about the lights.,32704,1
436,30,NA,baseline,Higher degree,66748,1692802400555,1692802333807,female,5,English,John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John already had a driver’s license.,John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John already had a driver’s license.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,23232,1
455,21,NA,irrelevant,Graduated High-school,87315,1692826478771,1692826391456,other,5,English,Mika does not want to talk about John’s driver’s test.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|John is a big fan of automotive vehicles.,Mika does not want to talk about John’s driver’s test.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|John is a big fan of automotive vehicles.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John and Mika just had great coffee.,28428,1
451,44,NA,marked,Graduated College,126942,1692826351521,1692826224579,male,5,english,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.","John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.",target_prejacent|competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",44413,1
457,49,NA,too_much,Higher degree,52126,1692826566004,1692826513878,female,5,English,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not know the results of the test yet.|John took the test.,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not know the results of the test yet.|John took the test.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John took the test.,15171,1
459,NA,NA,too_little,NA,33865,1692826595450,1692826561585,NA,5,NA,John is a big fan of automotive vehicles.|John took the test.|Mika does not know the results of the test yet.|Mika and John are planning a vacation together.,John is a big fan of automotive vehicles.|John took the test.|Mika does not know the results of the test yet.|Mika and John are planning a vacation together.,distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John took the test.,8711,1
461,50,NA,too_little,Graduated High-school,113412,1692826638001,1692826524589,male,5,NA,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.,Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.,distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not want to talk about John’s driver’s test.,21988,2
482,24,NA,baseline,Graduated High-school,182332,1692826922328,1692826739996,female,5,English,Mika and John are planning a vacation together.|John already had a driver’s license.|John is a big fan of automotive vehicles.|John passed the test.,Mika and John are planning a vacation together.|John already had a driver’s license.|John is a big fan of automotive vehicles.|John passed the test.,distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,27705,1
493,21,NA,too_little,Graduated High-school,108167,1692861736493,1692861628326,male,5,English,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,28454,1
512,49,NA,too_much,Graduated College,175284,1692861822958,1692861647674,female,5,English,"John messed up his driver’s test.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","John messed up his driver’s test.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,36560,2
530,44,NA,too_little,Graduated College,168202,1692862411350,1692862243148,female,5,English,Mika and John are planning a vacation together.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|John took the test.,Mika and John are planning a vacation together.|Mika does not know the results of the test yet.|John is a big fan of automotive vehicles.|John took the test.,distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not know the results of the test yet.,45087,1
532,43,NA,marked,Graduated High-school,1197821,1692862809978,1692861612157,female,5,English,John already had a driver’s license.|John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,John already had a driver’s license.|John passed the test.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.,competitor_prejacent|target_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,21226,1
561,24,No comments,baseline,Graduated College,123676,1693490019621,1693489895945,male,5,English,John already had a driver’s license.|Mika and John are planning a vacation together.|John passed the test.|John is a big fan of automotive vehicles.,John already had a driver’s license.|Mika and John are planning a vacation together.|John passed the test.|John is a big fan of automotive vehicles.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,21614,2
574,48,NA,too_much,Graduated College,113750,1693490109665,1693489995915,male,5,English,"Mika and John are planning a vacation together.|John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.","Mika and John are planning a vacation together.|John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.",distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",27039,1
579,73,Thanks,too_little,Graduated High-school,126102,1693490158754,1693490032652,male,5,English,"John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.","John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John messed up his driver’s test.",competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",43192,1
587,35,none,too_much,Graduated High-school,68402,1693490429221,1693490360819,female,5,english,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.,John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John and Mika just had great coffee.|Mika does not want to talk about John’s driver’s test.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not want to talk about John’s driver’s test.,14994,1
599,35,NA,too_much,Graduated College,93134,1693490460553,1693490367419,male,5,NA,"Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.","Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|John stopped the car intentionally, e.g., by stepping on the brake pedal.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.",41903,1
596,37,There was no place to write an animal at the beginning,too_much,Graduated College,70608,1693490449911,1693490379303,female,5,English,"John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.","John messed up his driver’s test.|John is a big fan of automotive vehicles.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|Mika and John are planning a vacation together.",target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",22644,1
614,26,NA,too_much,Graduated High-school,152754,1693490528412,1693490375658,male,5,English,"Mika and John are planning a vacation together.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|John messed up his driver’s test.","Mika and John are planning a vacation together.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|John messed up his driver’s test.",distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,59081,1
616,62,NA,irrelevant,Graduated College,150137,1693490535467,1693490385330,female,5,English,John and Mika just had great coffee.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.,John and Mika just had great coffee.|Mika and John are planning a vacation together.|John is a big fan of automotive vehicles.|Mika does not want to talk about John’s driver’s test.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,Mika does not want to talk about John’s driver’s test.,51155,2
620,74,none,marked,Graduated College,136613,1693490568478,1693490431865,female,5,English,"John stopped the car intentionally, e.g., by stepping on the brake pedal.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|Mika and John are planning a vacation together.","John stopped the car intentionally, e.g., by stepping on the brake pedal.|John is a big fan of automotive vehicles.|John stopped the car unintentionally, e.g., by stepping on the wrong foot pedal.|Mika and John are planning a vacation together.",competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John stopped the car intentionally, e.g., by stepping on the brake pedal.",26970,1
631,42,None,irrelevant,Graduated High-school,300468,1693490687796,1693490387328,male,5,English,"John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John messed up his driver’s test.","John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.|John messed up his driver’s test.",competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,"John got into the car, released the handbrake, and moved the car up until the next crossroad.",60576,1
618,35,No additional comments.,too_much,Graduated College,132255,1693490548380,1693490416125,male,5,"English, Dutch","John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.","John messed up his driver’s test.|John got into the car, released the handbrake, and moved the car up until the next crossroad.|John is a big fan of automotive vehicles.|Mika and John are planning a vacation together.",target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John messed up his driver’s test.,69994,1
657,59,NA,marked,Graduated High-school,301715,1693816734018,1693816432303,female,5,English,John is a big fan of automotive vehicles.|John passed the test.|Mika and John are planning a vacation together.|John already had a driver’s license.,John is a big fan of automotive vehicles.|John passed the test.|Mika and John are planning a vacation together.|John already had a driver’s license.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Mika meant with their utterance?,FALSE,John passed the test.,43829,2
